hour,day_of_week,is_business_hours,is_late_night,source_ip_clean,source_network,source_is_private,has_valid_source_ip,user_clean,is_root_user,is_unknown_user,port_clean,protocol_clean,normalized_message,domain_count,url_count,message_length,word_count,contains_failed,contains_invalid,contains_root,contains_breakin,contains_disconnect,events_from_same_ip,events_for_same_user,same_ip_user_attempts,failed_events_from_same_ip,anomaly_label,anomaly_score
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,46273,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09432568583089002
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,46626,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.0935663052991994
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,oracle,0,0,-1,ssh,invalid_user,0,0,39,5,0,1,0,0,0,867,18,4,573,normal,0.04839042197770049
10,3,1,0,unknown,unknown,0,0,oracle,0,0,-1,ssh,invalid_user,0,0,53,5,0,1,0,0,0,266,18,6,9,normal,0.04949562150883108
10,3,1,0,unknown,unknown,0,0,unknown,0,1,-1,ssh,invalid_user,0,0,45,5,0,0,0,0,0,266,848,151,9,normal,0.04904303533375631
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,848,294,573,normal,0.061238229567903035
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,oracle,0,0,47098,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,18,4,573,normal,0.07042696200198495
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,test,0,0,-1,ssh,invalid_user,0,0,17,3,0,1,0,0,0,867,16,2,573,normal,0.05673256283141598
10,3,1,0,unknown,unknown,0,0,test,0,0,-1,ssh,invalid_user,0,0,51,5,0,1,0,0,0,266,16,5,9,normal,0.05539788191685474
10,3,1,0,unknown,unknown,0,0,unknown,0,1,-1,ssh,invalid_user,0,0,45,5,0,0,0,0,0,266,848,151,9,normal,0.04904303533375631
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,848,294,573,normal,0.061238229567903035
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,test,0,0,47409,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,16,2,573,normal,0.06881679339181035
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,oracle,0,0,-1,ssh,invalid_user,0,0,39,5,0,1,0,0,0,867,18,4,573,normal,0.04839042197770049
10,3,1,0,unknown,unknown,0,0,oracle,0,0,-1,ssh,invalid_user,0,0,53,5,0,1,0,0,0,266,18,6,9,normal,0.04949562150883108
10,3,1,0,unknown,unknown,0,0,unknown,0,1,-1,ssh,invalid_user,0,0,45,5,0,0,0,0,0,266,848,151,9,normal,0.04904303533375631
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,848,294,573,normal,0.061238229567903035
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,oracle,0,0,47782,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,18,4,573,normal,0.07037939050112224
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.06719029829004342
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,ubuntu,0,0,-1,ssh,invalid_user,0,0,19,3,0,1,0,0,0,867,6,2,573,normal,0.0549594585733828
10,3,1,0,unknown,unknown,0,0,ubuntu,0,0,-1,ssh,invalid_user,0,0,53,5,0,1,0,0,0,266,6,2,9,normal,0.061796772036661285
10,3,1,0,unknown,unknown,0,0,unknown,0,1,-1,ssh,invalid_user,0,0,45,5,0,0,0,0,0,266,848,151,9,normal,0.04904303533375631
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,848,294,573,normal,0.061238229567903035
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,ubuntu,0,0,48168,ssh2,auth_failure,0,0,39,6,1,1,0,0,0,867,6,2,573,normal,0.05155271799552913
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,git,0,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,6,2,573,normal,0.0655025786719785
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,git,0,0,48527,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,6,2,573,normal,0.07448643912972458
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,boot,0,0,-1,ssh,invalid_user,0,0,37,5,0,1,0,0,0,867,3,2,573,normal,0.05631728882814813
10,3,1,0,unknown,unknown,0,0,boot,0,0,-1,ssh,invalid_user,0,0,51,5,0,1,0,0,0,266,3,1,9,normal,0.06382254243536228
10,3,1,0,unknown,unknown,0,0,unknown,0,1,-1,ssh,invalid_user,0,0,45,5,0,0,0,0,0,266,848,151,9,normal,0.04904303533375631
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,848,294,573,normal,0.061238229567903035
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,boot,0,0,48976,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,3,2,573,normal,0.07202968357789064
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,123456,0,0,-1,ssh,invalid_user,0,0,39,5,0,1,0,0,0,867,3,2,573,normal,0.05837586948753898
10,3,1,0,unknown,unknown,0,0,123456,0,0,-1,ssh,invalid_user,0,0,53,5,0,1,0,0,0,266,3,1,9,normal,0.06438527901018165
10,3,1,0,unknown,unknown,0,0,unknown,0,1,-1,ssh,invalid_user,0,0,45,5,0,0,0,0,0,266,848,151,9,normal,0.04904303533375631
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,848,294,573,normal,0.061238229567903035
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,123456,0,0,49425,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,3,2,573,normal,0.07160933964206811
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,123,0,0,-1,ssh,invalid_user,0,0,37,5,0,1,0,0,0,867,6,2,573,normal,0.04551097197227999
10,3,1,0,unknown,unknown,0,0,123,0,0,-1,ssh,invalid_user,0,0,50,5,0,1,0,0,0,266,6,2,9,normal,0.06374888535096146
10,3,1,0,unknown,unknown,0,0,unknown,0,1,-1,ssh,invalid_user,0,0,45,5,0,0,0,0,0,266,848,151,9,normal,0.04904303533375631
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,848,294,573,normal,0.061238229567903035
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,123,0,0,49870,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,6,2,573,normal,0.07470479210721698
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,50263,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.0918214870360361
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,50726,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.0918214870360361
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,67,7,1,0,0,0,0,867,741,553,573,normal,0.0786976937395159
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,51066,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09194052427511851
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,51502,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09157174830506465
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,51925,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09196744049257205
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,52269,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09232131575240649
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,52663,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09218795455389545
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,52962,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09218795455389545
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,53309,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09218795455389545
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,53697,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09230587829483433
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,54137,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09160297201939788
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,54466,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09162049718576948
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,54954,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09086917585800192
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,55249,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09046137730460496
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,55676,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.0901996422812883
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,56091,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09031823854090332
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,56499,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08999714841674111
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,56850,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.0895901574254937
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,57292,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.0895901574254937
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,57660,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08899083076508252
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,58028,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08889647779042642
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.06719029829004342
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,58556,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08805529921276839
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,58889,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08817462076628307
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,59321,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08803054778020958
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,59788,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08657234902966715
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,60209,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08590846489166531
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,60656,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08541381395719055
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,32879,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09145665590032781
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,33304,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.0922484224709672
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.07404476317433217
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,33781,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09214797798454921
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.06719029829004342
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,67,7,1,0,0,0,0,867,741,553,573,normal,0.0786976937395159
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,34226,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09226591524700067
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.06348631078998401
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,34711,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09214797798454921
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.06348631078998401
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,35021,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09214797798454921
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.06719029829004342
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,35353,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09214797798454921
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.06719029829004342
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,35810,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09298605868956894
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,64,8,0,0,0,0,1,867,848,294,573,normal,0.06719029829004342
10,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.09107402077164911
